,id,rank,FDR,sign,log_FDR,log_rank,srank,desc
cgd7_1860-RA-p1,357,42.136956,0.07852,-,1.1000701172721359,1.6246631587008298,-42.136956,emp24/gp25L/p24 family/GOLD domain-containing protein
cgd6_3580-RA-p1,358,41.9911,0.07869,-,1.0991414952980085,1.6231572515770396,-41.9911,Derlin
cgd8_630-RA-p1,359,41.507441,0.07997,+,1.092212556889384,1.6181259592557289,41.507441,26S proteasome non-ATPase regulatory subunit 5
cgd4_720-RA-p1,360,39.723403000000005,0.08475,+,1.0672726326984707,1.5990464462890037,39.723403000000005,Nucleosome assembly protein (NAP)
cgd4_2560-RA-p1,361,39.411594,0.08582000000000001,+,1.0618807308056883,1.5956240002399915,39.411594,Phosphoinositide phospholipase C
cgd8_5230-RA-p1,362,38.9893,0.08696,-,1.0562088010706985,1.590945438089593,-38.9893,Histone H4
cgd2_2200-RA-p1,363,38.892283,0.08719,-,1.0550733900137843,1.5898634372385105,-38.892283,Ribosomal protein L37
cgd4_3400-RA-p1,364,38.409841,0.08824,+,1.0499273702498424,1.5844425093790384,38.409841,AMP-dependent synthetase/ligase
cgd3_3470-RA-p1,365,38.021519,0.08937,+,1.044456557540257,1.5800294634010736,38.021519,Proliferating cell nuclear antigen
cgd4_80-RA-p1,366,37.91455,0.0894,+,1.0443122496864943,1.578805905801241,37.91455,Sac1p family protein
cgd2_2340-RA-p1,367,37.522472,0.09008,+,1.0410540675060638,1.5742914421962224,37.522472,R1 like alpha-glucan water dikinase
cgd8_3440-RA-p1,368,37.481265,0.09008,+,1.0410540675060638,1.573814239986515,37.481265,Uncharacterized protein with Armadillo-like helical
cgd6_1870-RA-p1,369,37.280988,0.09062,-,1.038483988551051,1.571487413265163,-37.280988,Signal recognition particle SRP19 subunit
cgd3_3840-RA-p1,370,35.510828000000004,0.09732,+,1.007800070204415,1.5503607987910175,35.510828000000004,Isoleucine-tRNA synthetase
cgd6_2440-RA-p1,371,35.296083,0.09779,-,1.0057268510268296,1.5477265120202852,-35.296083,Uncharacterized protein
cgd4_3080-RA-p1,372,34.646296,0.10042999999999999,-,0.9942619573485753,1.539656811451542,-34.646296,Ribosomal protein S27a with Zinc-binding domain/ubiquitin/Zinc-binding domain
cgd8_293-RA-p1,373,34.463259,0.10107000000000001,-,0.9915275806972779,1.537356343883709,-34.463259,VMA21-like domain containing protein
cgd5_1670-RA-p1,374,34.278329,0.10139,-,0.9901668213914372,1.5350196427795346,-34.278329,Uncharacterized protein
cgd5_3960-RA-p1,375,34.119194,0.10165,+,0.9890643352956149,1.5329987632490931,34.119194,Secreted Alpha/Beta hydrolase
cgd2_740-RA-p1,376,34.034397999999996,0.10165,-,0.9890643352956149,1.5319180732132684,-34.034397999999996,Dynein light chain type 1/2
cgd1_820-RA-p1,377,33.756309,0.10257000000000001,+,0.9851855509129468,1.528354953695131,33.756309,Palmitoyltransferase
cgd5_4110-RA-p1,378,33.627277,0.10286,-,0.9839700369239763,1.5266917013392165,-33.627277,EF-hand domain containing protein
cgd3_560-RA-p1,379,33.376942,0.10385,+,0.9798459683616672,1.5234465440459573,33.376942,Uncharacterized protein
cgd6_3750-RA-p1,380,32.787374,0.10647000000000001,+,0.9691170468903332,1.5157066346328023,32.787374,Alpha amylase
cgd4_2510-RA-p1,381,32.774014,0.10647000000000001,+,0.9691170468903332,1.5155296348914746,32.774014,Uncharacterized protein
cgd6_3460-RA-p1,382,31.675666999999997,0.11152000000000001,-,0.949156419043081,1.500725768665804,-31.675666999999997,Uncharacterized protein
cgd2_420-RA-p1,383,31.654131,0.11152000000000001,-,0.949156419043081,1.5004303953465081,-31.654131,Signal peptide containing protein
cgd5_3823-RA-p1,384,31.645063,0.11152000000000001,-,0.949156419043081,1.5003059646187222,-31.645063,Chromatin target of PRMT1 protein-like protein
cgd4_3070-RA-p1,385,31.556744000000002,0.11152000000000001,-,0.949156419043081,1.4990921866862574,-31.556744000000002,Uncharacterized protein
cgd2_2870-RA-p1,386,31.555346999999998,0.11152000000000001,-,0.949156419043081,1.4990729602787116,-31.555346999999998,Ribosomal protein S28e
cgd2_3010-RA-p1,387,31.119583000000002,0.11284000000000001,+,0.9440867760838513,1.4930337688442479,31.119583000000002,N-ethylmaleimide-sensitive factor (NSF1)-like AAA Atpase
cgd2_3330-RA-p1,388,30.914191,0.11369000000000001,-,0.9408532805738017,1.4901578858394866,-30.914191,Hsp70 protein
cgd2_1690-RA-p1,389,30.908652000000004,0.11369000000000001,-,0.9408532805738017,1.4900800648586012,-30.908652000000004,Uncharacterized protein
cgd4_2580-RA-p1,390,30.619135999999997,0.11415,+,0.9391133769953378,1.485992931766345,30.619135999999997,Oxysterol-binding/PH domain containing protein
cgd8_2470-RA-p1,391,30.199938,0.11598,-,0.9322597970737596,1.4800060513582924,-30.199938,Uncharacterized protein
cgd8_1520-RA-p1,392,29.771344,0.11842000000000001,+,0.9232867553099748,1.4737984409150608,29.771344,"COPII coat assembly protein, Sec16"
cgd8_650-RA-p1,393,29.704296000000003,0.11847,-,0.9231048061339493,1.4728192639357884,-29.704296000000003,60S ribosomal protein L23A
cgd4_4140-RA-p1,394,29.502823,0.11924000000000001,+,0.9203123723886635,1.4698635737634014,29.502823,Uncharacterized protein with Sel1-like repeat
cgd8_2530-RA-p1,395,29.472234000000004,0.11924000000000001,-,0.9203123723886635,1.4694130566880812,-29.472234000000004,Sushi/SCR/CCP domain containing protein
cgd5_3260-RA-p1,396,29.374796000000003,0.11932000000000001,-,0.920023276367402,1.4679748592327477,-29.374796000000003,"Glycosyl transferase, family 8"
cgd7_2600-RA-p1,397,29.167896999999996,0.11995,+,0.9177533452563308,1.4649051176983594,29.167896999999996,WD40/YVTN repeat-like-containing domain
cgd4_840-RA-p1,398,28.973197,0.12047999999999999,-,0.9158528668455517,1.4619964193616246,-28.973197,60S ribosomal protein L24
cgd1_530-RA-p1,399,28.876344,0.12063,-,0.9153165020967493,1.4605422068638372,-28.876344,H/ACA ribonucleoprotein complex subunit Nop10
cgd4_1133-RA-p1,400,28.279273,0.12342,-,0.9054589985431609,1.451468240480353,-28.279273,Uncharacterized protein
cgd1_630-RA-p1,401,28.207258000000003,0.12344000000000001,+,0.9053891369678629,1.4503608708647786,28.207258000000003,Uncharacterized protein
cgd3_1830-RA-p1,402,28.110124,0.12370999999999999,-,0.9044471039805981,1.4488627613810792,-28.110124,Uncharacterized protein
cgd6_3690-RA-p1,403,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,PUB/Ubiquitin-related domain containing protein
cgd6_3760-RA-p1,404,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized protein
cgd6_4410-RA-p1,405,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,DNA-directed DNA polymerase (pol2)
cgd3_1840-RA-p1,406,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized protein
cgd1_1620-RA-p1,407,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,RPB7 like OB fold RNA polymerase subunit
cgd6_4540-RA-p1,408,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Palmitoyltransferase
cgd3_2180-RA-p1,409,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Type I fatty acid synthase
cgd3_350-RA-p1,410,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Pop2p-like 35 exonuclease/CCR4-NOT transcription complex
cgd6_4660-RA-p1,411,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized Protein
cgd6_3840-RA-p1,412,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,SET domain containing protein
cgd6_4030-RA-p1,413,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized protein
cgd8_2520-RA-p1,414,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Mtr4p like SKI family SFII helicase
cgd1_1340-RA-p1,415,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,VDP/USO1/YBL047C family vesicular transport factor
cgd7_3530-RA-p1,416,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,PP2C-like phosphatase
cgd1_3400-RA-p1,417,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized protein
cgd4_4253-RA-p1,418,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized protein with Armadillo-like helical
cgd7_3910-RA-p1,419,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Cysteine rich protein with two potential transmembrane domain regions
cgd7_3980-RA-p1,420,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,PX/WD40 domain containing protein
cgd8_780-RA-p1,421,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Zinc finger C3H1-type RNA biding domain containing protein
cgd7_4260-RA-p1,422,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized protein
cgd4_2373-RA-p1,423,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Armadillo-type fold containing protein
cgd5_4480-RA-p1,424,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Vacuolar protein sorting-associated protein 13/Autophagy-related proteinl
cgd2_2840-RA-p1,425,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Pleckstrin homology domain containing protein
cgd4_2890-RA-p1,426,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized protein
cgd8_1100-RA-p1,427,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,NRAP like nucleolar RNA associated protein
Cgd8_1200-RA-p1,428,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,E3A like HECT domain containing ubiquitin protein ligase
cgd5_2590-RA-p1,429,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Glycosyltransferase 2-like
cgd4_3230-RA-p1,430,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Protein kinase-like domain containing protein
cgd8_2620-RA-p1,431,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized protein
cgd5_170-RA-p1,432,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized protein
cgd1_760-RA-p1,433,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Dual specificity phosphatase
cgd2_2360-RA-p1,434,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Dop1p family protein
cgd5_4490-RA-p1,435,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Uncharacterized protein with WD40 repreat
cgd7_2790-RA-p1,436,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,NOT2 / NOT3 / NOT5 domain containing protein
cgd7_2710-RA-p1,437,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,NUDIX hydrolase domain containing protein
cgd3_430-RA-p1,438,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Vacuolar protein sorting-associated protein 13
cgd3_4240-RA-p1,439,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Insulinase (Peptidase family M16)
cgd7_1760-RA-p1,440,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Haloacid dehalogenase-like hydrolase/Phospholipid-transporting ATPase
cgd7_1300-RA-p1,441,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Protein kinase-like domain containing protein
cgd2_630-RA-p1,442,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Inward rectifier potassium channel
cgd6_1950-RA-p1,443,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Ribonucleotide reductase
cgd2_4110-RA-p1,444,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Ubiquitin-conjugating enzyme
cgd1_1990-RA-p1,445,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,tRNA(His) guanylyltransferase
cgd1_2700-RA-p1,446,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,Methionine aminopeptidase
cgd4_4480-RA-p1,447,28.110124,0.13258,+,0.8745838020172448,1.4488627613810792,28.110124,secreted membrane-associated protein (FLGN gene family)
cgd4_790-RA-p1,448,28.02835,0.13258,-,0.8745838020172448,1.4475975320454426,-28.02835,4F5-like/Zinc-binding domain-containing/At2g23090-like protein
cgd7_1700-RA-p1,449,28.017545000000002,0.13258,-,0.8745838020172448,1.4474300781423477,-28.017545000000002,Histone H2B
cgd8_4150-RA-p1,450,27.941084999999998,0.13258,-,0.8745838020172448,1.4462432665012772,-27.941084999999998,RNA recognition motif domain containing protein
cgd6_3180-RA-p1,451,27.870458000000003,0.13258,-,0.8745838020172448,1.445144105607397,-27.870458000000003,40S ribosomal protein S15
cgd8_3100-RA-p1,452,27.836105,0.13258,+,0.8745838020172448,1.4446084660193632,27.836105,Valyl-tRNA synthetase
cgd2_390-RA-p1,453,27.802652000000002,0.13258,-,0.8745838020172448,1.4440862237610101,-27.802652000000002,Uncharacterized protein
cgd5_1450-RA-p1,454,26.817443,0.13258,+,0.8745838020172448,1.4284173662101995,26.817443,Uncharacterized protein
cgd1_1510-RA-p1,455,26.550786,0.13258,-,0.8745838020172448,1.424077382306755,-26.550786,Signal peptide region containing protein
cgd7_4070-RA-p1,456,26.52518,0.13258,+,0.8745838020172448,1.4236583397078364,26.52518,"Arsenical pump ATPase, ArsA/GET3"
cgd8_4140-RA-p1,457,26.520075,0.13258,-,0.8745838020172448,1.4235747479393752,-26.520075,ELM2 domain-containing protein
cgd7_690-RA-p1,458,26.278267,0.13258,-,0.8745838020172448,1.4195967209656006,-26.278267,Sm-like protein Lsm3
cgd7_580-RA-p1,459,26.081599,0.13258,+,0.8745838020172448,1.4163342134244916,26.081599,Uncharacterized protein
cgd2_3910-RA-p1,460,25.840785999999998,0.13258,-,0.8745838020172448,1.4123057194728612,-25.840785999999998,Enhancer of rudimentary
cgd1_890-RA-p1,461,25.248170000000002,0.13258,-,0.8745838020172448,1.4022299057139496,-25.248170000000002,Protein kinase domain containing protein
cgd4_3050-RA-p1,462,25.140066,0.13258,+,0.8745838020172448,1.40036641350102,25.140066,Phospholipase/carboxylesterase/thioesterase
cgd5_310-RA-p1,463,24.725623000000002,0.13389,+,0.8703423266873122,1.3931472431227476,24.725623000000002,PolyPPase VTC4 like
cgd7_2900-RA-p1,464,24.665926000000002,0.13405,+,0.8698271111074645,1.3920974242433792,24.665926000000002,26S Proteasome non-ATPase regulatory subunit 7/8
cgd5_390-RA-p1,465,24.519370000000002,0.13447,+,0.8684775710869302,1.389509307239584,24.519370000000002,Winged helix-turn-helix DNA-binding domain containing protein
cgd6_690-RA-p1,466,23.867351,0.1383,+,0.8563607647254566,1.3778042200154137,23.867351,Ribonucleotide reductase small subunit
cgd7_1640-RA-p1,467,23.844875,0.1383,+,0.8563607647254566,1.3773950501101027,23.844875,GTPase domain-containing signal recognition particle SRP54 subunit
cgd2_130-RA-p1,468,23.74881,0.13853,-,0.8556437726318166,1.3756418529764072,-23.74881,60S acidic ribosomal protein LP2
cgd3_2440-RA-p1,469,23.49454,0.14,-,0.8510890068906435,1.3709669463831304,-23.49454,Ribosomal protein S18A
cgd7_4400-RA-p1,470,23.308488,0.1413,+,0.8471004036062524,1.3675141021540207,23.308488,Coronin
cgd8_2820-RA-p1,471,23.021063,0.14306,+,0.8417581620191263,1.3621253733500551,23.021063,Transmembrane DnaJ domain containing protein
cgd6_1980-RA-p1,472,22.248196,0.14845,-,0.8257947730598528,1.347294801878375,-22.248196,Uncharacterized protein
cgd2_1350-RA-p1,473,21.935353,0.15061,+,0.8195587018052812,1.341144627786715,21.935353,26S proteasome subunit P45/AAA+ ATPase core domain containing protein
cgd3_590-RA-p1,474,21.777539,0.1515,+,0.8170150329964183,1.3380088001622628,21.777539,Uncharacterized protein
cgd8_4050-RA-p1,475,21.609270000000002,0.15248,-,0.814231266566387,1.334640095882467,-21.609270000000002,Ribosomal protein S29
cgd1_2270-RA-p1,476,21.568631,0.15256,-,0.814004806135286,1.3338225805214656,-21.568631,40S ribosomal protein S26
cgd6_2180-RA-p1,477,21.461581,0.15327000000000002,+,0.8120001275951646,1.3316617117718161,21.461581,GTpase translation initiation factor IF2
cgd8_4720-RA-p1,478,21.116439,0.15565,+,0.8053469280470659,1.3246206821836153,21.116439,"Seryl-tRNA synthetase, cytoplasmic"
cgd6_273-RA-p1,479,20.582601999999998,0.16017,+,0.7929853413170997,1.3135002762967192,20.582601999999998,Coatomer beta subunit
cgd8_5010-RA-p1,480,20.546948999999998,0.16017,-,0.7929853413170997,1.3127473429597316,-20.546948999999998,Uncharacterized protein
cgd6_820-RA-p1,481,20.386635000000002,0.16147999999999998,-,0.7894674629306033,1.3093455474292561,-20.386635000000002,Uncharacterized Secreted Protein
cgd7_3020-RA-p1,482,20.293153,0.16203,-,0.78799894248771,1.307349529739985,-20.293153,Rhomboid-like protein
cgd4_230-RA-p1,483,19.925843,0.16532,+,0.7793167220256546,1.2994167040959366,19.925843,Uncharacterized protein
cgd4_3580-RA-p1,484,19.617359,0.16746,+,0.7737610829240152,1.2926405397957565,19.617359,Protein kinase-like domain containing protein (HCD gene family)
cgd4_3620-RA-p1,485,19.584286,0.16757,-,0.7734774241364507,1.2919077427507448,-19.584286,Immunodominant antigen 23393226
cgd2_3060-RA-p1,486,19.4859,0.16825,-,0.7717279978760005,1.2897204694567608,-19.4859,Uncharacterized protein
cgd7_1460-RA-p1,487,19.254966,0.17006,-,0.767105490843987,1.2845427560916804,-19.254966,40S ribosomal protein S27
cgd3_2740-RA-p1,488,19.009995999999997,0.17213,+,0.7618785922184881,1.2789820254831121,19.009995999999997,T1Dc domain containing protein
cgd3_3970-RA-p1,489,18.999713,0.17213,-,0.7618785922184881,1.278747040770845,-18.999713,Yer007c-ap/MCT-1 like PUA RNA binding domain containing protein
cgd7_1270-RA-p1,490,18.971018,0.17213,+,0.7618785922184881,1.2780906361032291,18.971018,Uncharacterized protein
cgd1_1710-RA-p1,491,18.947060999999998,0.17213,+,0.7618785922184881,1.2775418533293246,18.947060999999998,Phosphoglycerate mutase
cgd8_3760-RA-p1,492,18.819815,0.17256,+,0.7608006579456985,1.274615349969344,18.819815,Signal Peptide Uncharacterized transmembrane Protein
cgd6_2490-RA-p1,493,18.783361,0.17256,+,0.7608006579456985,1.2737733053504035,18.783361,"Ubiquitin-transferase, putative"
Cgd7_260-RA-p1,494,18.720869,0.17256,-,0.7608006579456985,1.2723260042923306,-18.720869,VIT/Ccc1 family
cgd3_980-RA-p1,495,18.71515,0.17256,-,0.7608006579456985,1.2721933122899396,-18.71515,Peptidase S54 rhomboid domain containing protein
cgd6_2280-RA-p1,496,18.664815,0.17256,+,0.7608006579456985,1.2710236896881297,18.664815,Glycosylphosphatidylinositol-mannosyltransferase I
cgd8_3590-RA-p1,497,18.578124,0.17304,+,0.7596005342613589,1.2690018572581454,18.578124,Uncharacterized Secreted Protein (WYLE gene family)
cgd3_1710-RA-p1,498,18.427554,0.1742,-,0.7567138539165539,1.2654676925277386,-18.427554,Uncharacterized protein
cgd7_5140-RA-p1,499,18.418303,0.1742,-,0.7567138539165539,1.265249613282818,-18.418303,Uncharacterized Protein
cgd6_330-RA-p1,500,17.8813,0.17912,-,0.7446792426348918,1.2523990895327695,-17.8813,PH domain containing protein
cgd5_3720-RA-p1,501,17.777668,0.17976,-,0.743137994103597,1.2498747914398942,-17.777668,30S ribosomal protein S17e [rps17e].
cgd6_1180-RA-p1,502,17.755422,0.17976,+,0.743137994103597,1.2493309988056656,17.755422,Uncharacterized Secreted Protein
cgd8_4360-RA-p1,503,17.639304,0.18068,-,0.7409319882376818,1.2464814450292085,-17.639304,Ribosomal protein S8
cgd8_3560-RA-p1,504,17.181016,0.18514,+,0.7303936691605211,1.2350488422744372,17.181016,Uncharacterized Secreted Protein (WYLE gene family)
cgd6_920-RA-p1,505,17.104603,0.18558,+,0.7293677394874797,1.2331129986081795,17.104603,26s protease regulatory subunit P45
cgd6_960-RA-p1,506,16.943822,0.18696,+,0.7261656819994411,1.2290113803918428,16.943822,Cysteinyl-tRNA synthetase
cgd1_50-RA-p1,507,15.657086999999999,0.20284000000000002,-,0.6909236981776684,1.1947109647778404,-15.657086999999999,Uncharacterized protein with Tetratricopeptide repeat
cgd8_1860-RA-p1,508,15.601563,0.20317000000000002,+,0.6902208355195203,1.1931681091411348,15.601563,LisH motif/WD40/YVTN repeat containing protein
cgd8_4790-RA-p1,509,15.553562,0.20356,-,0.6893916435414766,1.1918298647321677,-15.553562,Vacuolar ATP synthase subunit
cgd5_830-RA-p1,510,15.466729999999998,0.20431,-,0.6878014796274716,1.1893985041926023,-15.466729999999998,Signal Peptide Uncharacterized transmembrane Protein
cgd7_3250-RA-p1,511,15.428833,0.20448,+,0.6874418504784793,1.1883330783102457,15.428833,Uncharacterized Protein
cgd7_4810-RA-p1,512,15.373153,0.20479,-,0.686786821821987,1.1867629494820806,-15.373153,Fibronectin II collagen-binding/PA14 domain containing protein
cgd6_263-RA-p1,513,15.027524,0.20906,+,0.677863435903897,1.1768874302396723,15.027524,Coatomer beta
cgd6_1000-RA-p1,514,14.861721,0.21074,-,0.6744022471399808,1.1720691040090585,-14.861721,Uncharacterized protein
cgd7_4160-RA-p1,515,14.50271,0.21559,-,0.6645621595652166,1.1614491627919976,-14.50271,Glycosyltransferase 2-like
cgd3_1690-RA-p1,516,14.326851000000001,0.21785,-,0.6600519383056491,1.1561507442278391,-14.326851000000001,Uncharacterized protein
cgd3_1950-RA-p1,517,14.296241,0.21799000000000002,+,0.6597740787428099,1.1552218607124685,14.296241,unspecified product
cgd8_70-RA-p1,518,14.215289000000002,0.21865,-,0.6584665585595934,1.152755693420019,-14.215289000000002,Calcineurin-like phosphoesterase
cgd4_3880-RA-p1,519,14.110748999999998,0.21975,+,0.6562960682167887,1.1495500667616951,14.110748999999998,Emap RNA binding domain protein
cgd7_1730-RA-p1,520,14.001135000000001,0.22115,-,0.6535492224903052,1.146163243125167,-14.001135000000001,CpCCp1/Cpa135
cgd1_780-RA-p1,521,13.683295000000001,0.22607,-,0.6440315423463889,1.136190690074765,-13.683295000000001,Uncharacterized protein
cgd7_5180-RA-p1,522,13.640101000000001,0.22649,+,0.6432286383303999,1.1348175861254657,13.640101000000001,Eukaryotic translation initiation factor 3 subunit H [EIF3H].
cgd6_2210-RA-p1,523,13.639823999999999,0.22649,-,0.6432286383303999,1.1348087664845397,-13.639823999999999,Uncharacterized transmembrane Protein
cgd6_2040-RA-p1,524,13.634801000000001,0.22649,+,0.6432286383303999,1.134648803793411,13.634801000000001,Oligosaccharyl transferase STT3 protein
cgd8_2200-RA-p1,525,13.479164,0.22741,+,0.6414750659530107,1.1296629573739492,13.479164,Actin
cgd2_300-RA-p1,526,13.359941000000001,0.22914,+,0.6381966410743125,1.125804540218044,13.359941000000001,Histidine kinase/DNA gyrase B/HSP90-like ATPase
cgd6_570-RA-p1,527,13.316847000000001,0.22941,-,0.6376872046734896,1.1244014100748752,-13.316847000000001,60S ribosomal protein L23
cgd7_2940-RA-p1,528,13.246865,0.23026999999999997,+,0.6360685269981633,1.1221131104014486,13.246865,Coatomer subunit delta
cgd5_1370-RA-p1,529,13.136201999999999,0.23187,-,0.6330729934122521,1.118469818125764,-13.136201999999999,Uncharacterized protein
cgd8_500-RA-p1,530,12.774099,0.23801999999999998,-,0.6217474939249656,1.1063302776421557,-12.774099,EF-hand calcium-binding domain containing protein
cgd8_4940-RA-p1,531,12.611057,0.24068,+,0.6169390230690067,1.100751488637249,12.611057,Alpha-trehalose-phosphate synthase
cgd6_1490-RA-p1,532,12.534008,0.24169000000000002,-,0.615127105507079,1.098089967558363,-12.534008,Calcium load-activated calcium channel
cgd6_880-RA-p1,533,12.524375,0.24169000000000002,+,0.615127105507079,1.0977560626172296,12.524375,Gdb1p glycogen debranching enzyme
cgd8_3450-RA-p1,534,12.494894,0.24169000000000002,-,0.615127105507079,1.0967325761559181,-12.494894,60S ribosomal protein L17/L22
cgd2_2130-RA-p1,535,12.391812,0.24270999999999998,+,0.6133048882243816,1.0931348159856602,12.391812,ATP-dependent 6-phosphofructokinase
cgd6_2070-RA-p1,536,12.337723,0.24299,+,0.6128060063031316,1.091235015468511,12.337723,Clathrin/coatomer adaptor N-terminal
Cgd8_1390-RA-p1,537,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein
cgd2_3130-RA-p1,538,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein
cgd2_3500-RA-p1,539,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_5180-RA-p1,540,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein
cgd3_2130-RA-p1,541,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein
cgd8_5080-RA-p1,542,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein
cgd7_3500-RA-p1,543,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Leo1-like protein
cgd8_620-RA-p1,544,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein
cgd8_150-RA-p1,545,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Thrombospondin type-1 (TSP1) repeat-containing protein
cgd5_1530-RA-p1,546,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein
cgd7_610-RA-p1,547,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,Uncharacterized protein
cgd5_2750-RA-p1,548,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,WH2 domain containing protein
cgd8_1150-RA-p1,549,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,Cytidyltransferase-like domain containing protein
cgd8_3300-RA-p1,550,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,Kinesin-like protein
cgd8_1080-RA-p1,551,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,STXBP/UNC-18/SEC1 syntaxin involved in golgi transport
cgd8_3230-RA-p1,552,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,AP2/ERF domain containing protein
cgd5_2990-RA-p1,553,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,Uncharacterized protein with Armadillo-like helical
cgd5_2910-RA-p1,554,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,Alpha amylase
cgd5_2880-RA-p1,555,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,C1p1p GTpase. Pre-mRNA cleavaage complex protein
cgd8_100-RA-p1,556,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_670-RA-p1,557,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,t-SNARE domain-containing protein
cgd7_970-RA-p1,558,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,Syf1p. protein with 8 HAT domains
cgd8_1070-RA-p1,559,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,Actin
cgd8_3240-RA-p1,560,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,Uncharacterized Protein
cgd8_290-RA-p1,561,12.208072,0.24766,+,0.604568759753082,1.0866470819730667,12.208072,Serine-threonine protein phosphatase
