,id,rank,FDR,sign,log_FDR,log_rank,srank,desc
cgd8_4090-RA-p1,424,2.3025849999999997,1.0,-,-0.000390689249910088,0.36221567115969805,-2.3025849999999997,Uncharacterized protein
cgd8_620-RA-p1,425,2.3025849999999997,1.0,+,-0.000390689249910088,0.36221567115969805,2.3025849999999997,Uncharacterized protein
cgd7_3410-RA-p1,426,2.3025849999999997,1.0,+,-0.000390689249910088,0.36221567115969805,2.3025849999999997,SNF5 like protein
cgd6_1670-RA-p1,427,2.3025849999999997,1.0,+,-0.000390689249910088,0.36221567115969805,2.3025849999999997,GTP1/OBG GTP-binding protein
cgd6_5180-RA-p1,428,2.3025849999999997,1.0,+,-0.000390689249910088,0.36221567115969805,2.3025849999999997,Uncharacterized protein
cgd8_5080-RA-p1,429,2.3025849999999997,1.0,+,-0.000390689249910088,0.36221567115969805,2.3025849999999997,Uncharacterized protein
Cgd8_1390-RA-p1,430,2.3025849999999997,1.0,+,-0.000390689249910088,0.36221567115969805,2.3025849999999997,Uncharacterized protein
cgd2_3500-RA-p1,431,2.3025849999999997,1.0,+,-0.000390689249910088,0.36221567115969805,2.3025849999999997,Uncharacterized protein
cgd3_3460-RA-p1,432,2.3025849999999997,1.0,+,-0.000390689249910088,0.36221567115969805,2.3025849999999997,DWNN domain containing protein
cgd3_1880-RA-p1,433,2.3025849999999997,1.0,+,-0.000390689249910088,0.36221567115969805,2.3025849999999997,RNA recognition motif domain containing protein
cgd8_150-RA-p1,434,2.3025849999999997,1.0,+,-0.000390689249910088,0.36221567115969805,2.3025849999999997,Thrombospondin type-1 (TSP1) repeat-containing protein
cgd1_520-RA-p1,435,2.298421,1.0,+,-0.000390689249910088,0.361429581023595,2.298421,V-type proton ATPase proteolipid subunit
cgd2_2050-RA-p1,436,2.292366,1.0,-,-0.000390689249910088,0.36028395844829797,-2.292366,Proteasome subunit alpha type
cgd7_1490-RA-p1,437,2.29077,1.0,-,-0.000390689249910088,0.3599814869435748,-2.29077,Tryptophanyl-tRNA synthetase
cgd8_1270-RA-p1,438,2.2869450000000002,1.0,-,-0.000390689249910088,0.35925572014512697,-2.2869450000000002,Clathrin heavy chain
cgd8_2470-RA-p1,439,2.263689,1.0,+,-0.000390689249910088,0.35481676047492117,2.263689,Uncharacterized protein
cgd7_300-RA-p1,440,2.251374,1.0,+,-0.000390689249910088,0.3524476463307318,2.251374,"CpCCP2 extracellular protein with a signal peptide, ricin, discoidin, NEC, LCCL, 2 levanase and an apicomplexan-specific cysteine-rich repeat ("
cgd2_3340-RA-p1,441,2.239439,1.0,-,-0.000390689249910088,0.3501392372097311,-2.239439,Ser/Thr protein kinase
cgd7_2650-RA-p1,442,2.224912,1.0,-,-0.000390689249910088,0.34731283838652455,-2.224912,S-adenosylmethionine synthase
cgd1_1950-RA-p1,443,2.193765,1.0,-,-0.000390689249910088,0.3411901033346661,-2.193765,Uncharacterized protein with RING-type Zinc finger and CDC48 domain 2
cgd2_3350-RA-p1,444,2.1892970000000003,1.0,+,-0.000390689249910088,0.34030468194785257,2.1892970000000003,Uncharacterized protein
cgd4_3040-RA-p1,445,2.187591,1.0,-,-0.000390689249910088,0.3399661279690221,-2.187591,NifS-like protein cysteine desulfurase/Pyridoxal phosphate-dependent transferase
cgd2_2110-RA-p1,446,2.174277,1.0,+,-0.000390689249910088,0.3373148718147463,2.174277,Uncharacterized protein
cgd6_3580-RA-p1,447,2.148403,1.0,+,-0.000390689249910088,0.33211575014664596,2.148403,Derlin
cgd1_750-RA-p1,448,2.129439,1.0,-,-0.000390689249910088,0.3282652037697877,-2.129439,Dynein heavy chain
cgd2_2100-RA-p1,449,2.124523,1.0,+,-0.000390689249910088,0.32726143710546474,2.124523,Uncharacterized protein
cgd2_4150-RA-p1,450,2.121523,1.0,+,-0.000390689249910088,0.3266477444311466,2.121523,Articulin family protein
cgd4_3290-RA-p1,451,2.104011,1.0,+,-0.000390689249910088,0.3230480060267646,2.104011,Articulin family protein/adjacent paralogous protein
cgd8_2370-RA-p1,452,2.101954,1.0,-,-0.000390689249910088,0.32262320752249735,-2.101954,Adenosine kinase/Carbohydrate kinase PfkB
cgd3_2170-RA-p1,453,2.097922,1.0,-,-0.000390689249910088,0.32178933724204317,-2.097922,Proteasome endopeptidase complex
cgd8_5030-RA-p1,454,2.090013,1.0,+,-0.000390689249910088,0.3201489874558894,2.090013,"Articulin family protein, Pfs77 protein-related"
cgd5_3820-RA-p1,455,2.08878,1.0,-,-0.000390689249910088,0.31989270047937407,-2.08878,"Vacuole membrane protein, VMP1 like integral membrane protein"
cgd2_980-RA-p1,456,2.081474,1.0,-,-0.000390689249910088,0.31837099041998473,-2.081474,RNA polymerase Rpb5
cgd4_3300-RA-p1,457,2.075211,1.0,+,-0.000390689249910088,0.31706226079601857,2.075211,unspecified product
cgd2_3230-RA-p1,458,2.0713049999999997,1.0,-,-0.000390689249910088,0.3162440535357205,-2.0713049999999997,DnaJ/Thioredoxin domain containing protein
cgd7_5080-RA-p1,459,2.034824,1.0,+,-0.000390689249910088,0.30852685133306257,2.034824,Oligosaccharyltransferase subunit Ribophorin II
cgd7_1640-RA-p1,460,2.02772,1.0,-,-0.000390689249910088,0.3070079847587577,-2.02772,GTPase domain-containing signal recognition particle SRP54 subunit
cgd6_3420-RA-p1,461,2.010049,1.0,-,-0.000390689249910088,0.30320664456985663,-2.010049,Nucleotide-diphospho-sugar transferase
cgd7_3640-RA-p1,462,2.0019549999999997,1.0,-,-0.000390689249910088,0.301454311169608,-2.0019549999999997,ATP-dependent (S)-NAD(P)H-hydrate dehydratase
cgd8_4010-RA-p1,463,1.9580119999999999,1.0,-,-0.000390689249910088,0.29181534912075174,-1.9580119999999999,Histidyl-tRNA synthetase
cgd5_690-RA-p1,464,1.936757,1.0,+,-0.000390689249910088,0.28707513430747433,1.936757,Glycosyl transferase family 2
cgd3_1620-RA-p1,465,1.9354310000000001,1.0,-,-0.000390689249910088,0.28677769290973537,-1.9354310000000001,RNase P subunit p30
cgd8_3730-RA-p1,466,1.922504,1.0,-,-0.000390689249910088,0.28386725207613206,-1.922504,Uncharacterized protein
cgd7_4220-RA-p1,467,1.915707,1.0,-,-0.000390689249910088,0.28232908615496366,-1.915707,TCP-1/cpn60 chaperonin
cgd6_4550-RA-p1,468,1.90861,1.0,-,-0.000390689249910088,0.28071719494602204,-1.90861,Ubiquitinyl hydrolase
cgd6_70-RA-p1,469,1.9033259999999999,1.0,+,-0.000390689249910088,0.2795131802342402,1.9033259999999999,CAAX prenyl protease 1
cgd5_2260-RA-p1,470,1.899457,1.0,+,-0.000390689249910088,0.27862946642240577,1.899457,Uncharacterized protein
cgd4_3470-RA-p1,471,1.8978270000000002,1.0,-,-0.000390689249910088,0.2782566209628714,-1.8978270000000002,Uncharacterized protein
cgd4_570-RA-p1,472,1.888293,1.0,-,-0.000390689249910088,0.2760693831878687,-1.888293,Ubiquitin-conjugating enzyme
cgd6_4570-RA-p1,473,1.887593,1.0,+,-0.000390689249910088,0.27590835812471004,1.887593,Glutamine synthetase type I
cgd2_1500-RA-p1,474,1.872495,1.0,-,-0.000390689249910088,0.2724206667051176,-1.872495,Eukaryotic translation initiation factor 3 subunit E withPCI domain domain
cgd5_2330-RA-p1,475,1.8672669999999998,1.0,-,-0.000390689249910088,0.271206422039046,-1.8672669999999998,Actin
cgd6_1000-RA-p1,476,1.862397,1.0,+,-0.000390689249910088,0.27007226339693413,1.862397,Uncharacterized protein
cgd2_810-RA-p1,477,1.8576689999999998,1.0,-,-0.000390689249910088,0.268968333834378,-1.8576689999999998,Calmodulin
cgd6_850-RA-p1,478,1.831145,1.0,-,-0.000390689249910088,0.26272273545764957,-1.831145,Thioredoxin
cgd1_3720-RA-p1,479,1.824659,1.0,+,-0.000390689249910088,0.26118171358387815,1.824659,Mannosyltransferase DXD
cgd2_280-RA-p1,480,1.8230669999999998,1.0,+,-0.000390689249910088,0.26080262981547647,1.8230669999999998,Ribosomal protein L15
cgd6_3340-RA-p1,481,1.7995349999999999,1.0,+,-0.000390689249910088,0.255160297868089,1.7995349999999999,60S ribosomal protein L32
cgd6_2060-RA-p1,482,1.7832869999999998,1.0,-,-0.000390689249910088,0.25122124361610726,-1.7832869999999998,"Cdc39p protein-like C-terminal Not1, CCR4-Not complex component Not1"
cgd6_5280-RA-p1,483,1.7587490000000001,1.0,+,-0.000390689249910088,0.2452038635091246,1.7587490000000001,Uncharacterized protein
cgd4_2350-RA-p1,484,1.758614,1.0,-,-0.000390689249910088,0.2451705261736913,-1.758614,Uncharacterized transmembrane Protein
cgd3_320-RA-p1,485,1.7584540000000002,1.0,-,-0.000390689249910088,0.2451310119435699,-1.7584540000000002,Myristoyl-CoA:protein N-myristoyltransferase
cgd6_700-RA-p1,486,1.7392900000000002,1.0,-,-0.000390689249910088,0.24037200000123696,-1.7392900000000002,Ribonucleotide reductase small subunit
cgd6_3750-RA-p1,487,1.733625,1.0,-,-0.000390689249910088,0.2389551611658006,-1.733625,Alpha amylase
cgd8_4750-RA-p1,488,1.730968,1.0,-,-0.000390689249910088,0.23828903924923597,-1.730968,Dbp5p-like eIF4A-1-family RNA SFII helicase
cgd4_250-RA-p1,489,1.723434,1.0,-,-0.000390689249910088,0.23639465647930677,-1.723434,Proteasome subunit alpha type
cgd5_1880-RA-p1,490,1.707153,1.0,-,-0.000390689249910088,0.23227244558928156,-1.707153,T-complex protein 1 subunit delta
cgd6_880-RA-p1,491,1.702575,1.0,-,-0.000390689249910088,0.23110625207892965,-1.702575,Gdb1p glycogen debranching enzyme
cgd3_1090-RA-p1,492,1.7023220000000001,1.0,-,-0.000390689249910088,0.23104171179819652,-1.7023220000000001,Uncharacterized protein with WD40 repeat
cgd4_1133-RA-p1,493,1.681009,1.0,+,-0.000390689249910088,0.22557003862678437,1.681009,Uncharacterized protein
cgd1_700-RA-p1,494,1.675238,1.0,-,-0.000390689249910088,0.22407651569767134,-1.675238,ABC transporter
cgd7_1540-RA-p1,495,1.674725,1.0,-,-0.000390689249910088,0.22394350343994912,-1.674725,Aspartate--tRNA ligase
cgd5_2600-RA-p1,496,1.673271,1.0,-,-0.000390689249910088,0.2235662842220128,-1.673271,leucine aminopeptidase
cgd3_3930-RA-p1,497,1.6705020000000002,1.0,+,-0.000390689249910088,0.222846999931315,1.6705020000000002,60S ribosomal protein L27A
cgd6_1020-RA-p1,498,1.668073,1.0,-,-0.000390689249910088,0.22221505277860693,-1.668073,Translation initiation factor if-4E
cgd6_2220-RA-p1,499,1.6677220000000001,1.0,+,-0.000390689249910088,0.22212365785553131,1.6677220000000001,Uncharacterized transmembrane Protein
cgd8_4250-RA-p1,500,1.6641099999999998,1.0,+,-0.000390689249910088,0.22118203037661827,1.6641099999999998,Short-chain dehydrogenase/reductase SDR
cgd6_1570-RA-p1,501,1.6516959999999998,1.0,+,-0.000390689249910088,0.21793011703302206,1.6516959999999998,Apyrase
cgd7_3810-RA-p1,502,1.6443619999999999,1.0,-,-0.000390689249910088,0.2159974319972691,-1.6443619999999999,Uncharacterized protein
cgd8_1400-RA-p1,503,1.642034,1.0,+,-0.000390689249910088,0.21538214538970146,1.642034,Glycerol-3-phosphate acyltransferase family
cgd5_2430-RA-p1,504,1.622085,1.0,-,-0.000390689249910088,0.21007360823749224,-1.622085,Prefoldin alpha-like protein
cgd7_3290-RA-p1,505,1.615902,1.0,+,-0.000390689249910088,0.20841501847458233,1.615902,Cleft lip and palate transmembrane protein 1 (CLPTM1)
cgd7_2240-RA-p1,506,1.613932,1.0,-,-0.000390689249910088,0.2078852325874773,-1.613932,Uncharacterized protein
cgd8_4510-RA-p1,507,1.611996,1.0,+,-0.000390689249910088,0.20736395981393355,1.611996,Uncharacterized protein
cgd4_3400-RA-p1,508,1.606786,1.0,-,-0.000390689249910088,0.20595803904840979,-1.606786,AMP-dependent synthetase/ligase
cgd7_4500-RA-p1,509,1.597122,1.0,+,-0.000390689249910088,0.20333809203271486,1.597122,Uncharacterized Secreted Protein
cgd6_3330-RA-p1,510,1.59409,1.0,-,-0.000390689249910088,0.2025128373862962,-1.59409,SPX/VTC domain containing protein
cgd8_3560-RA-p1,511,1.591685,1.0,-,-0.000390689249910088,0.20185712351611135,-1.591685,Uncharacterized Secreted Protein (WYLE gene family)
cgd4_1940-RA-p1,512,1.5870950000000001,1.0,-,-0.000390689249910088,0.20060292344101743,-1.5870950000000001,Nucleoside diphosphate kinase
cgd7_330-RA-p1,513,1.584627,1.0,+,-0.000390689249910088,0.19992705147136616,1.584627,Endomembrane protein 70 Nonaspanin (TM9SF)
cgd4_2390-RA-p1,514,1.578609,1.0,-,-0.000390689249910088,0.19827457448556035,-1.578609,Vacuolar protein sorting-associated protein 35
cgd6_920-RA-p1,515,1.563222,1.0,-,-0.000390689249910088,0.19402065845975994,-1.563222,26s protease regulatory subunit P45
cgd8_4470-RA-p1,516,1.5631110000000001,1.0,-,-0.000390689249910088,0.19398981933448992,-1.5631110000000001,Sec23/Sec24
cgd8_2770-RA-p1,517,1.5513649999999999,1.0,-,-0.000390689249910088,0.19071398919767873,-1.5513649999999999,Bromodomain/HAS/DEXDc/SNF2 domain containing protein
cgd3_2150-RA-p1,518,1.545312,1.0,-,-0.000390689249910088,0.1890161770933158,-1.545312,Protein tyrosine phosphatase-like protein
cgd7_3390-RA-p1,519,1.535562,1.0,-,-0.000390689249910088,0.18626735624915097,-1.535562,Patatin-like phospholipase
cgd1_3510-RA-p1,520,1.53046,1.0,+,-0.000390689249910088,0.18482198339020545,1.53046,PAN domain/Thrombospondin type-1 (TSP1) repeat containing protein
cgd5_4400-RA-p1,521,1.529427,1.0,-,-0.000390689249910088,0.1845287528121813,-1.529427,Arginine-tRNA ligase
cgd8_5020-RA-p1,522,1.517395,1.0,-,-0.000390689249910088,0.1810986486775758,-1.517395,Carbohydrate binding module family 20
cgd7_2013-RA-p1,523,1.5054020000000001,1.0,+,-0.000390689249910088,0.1776524886800443,1.5054020000000001,Uncharacterized protein
cgd8_4290-RA-p1,524,1.501003,1.0,+,-0.000390689249910088,0.17638156025269328,1.501003,PH domain-like protein
cgd2_2350-RA-p1,525,1.489187,1.0,-,-0.000390689249910088,0.1729492363477866,-1.489187,MA3 domain containing protein
cgd8_4300-RA-p1,526,1.483243,1.0,+,-0.000390689249910088,0.17121230740993176,1.483243,Uncharacterized protein
cgd1_2270-RA-p1,527,1.478888,1.0,+,-0.000390689249910088,0.16993528500177404,1.478888,40S ribosomal protein S26
cgd6_1500-RA-p1,528,1.4757879999999999,1.0,+,-0.000390689249910088,0.16902397466662925,1.4757879999999999,Cytochrome Oxidase subunit III
cgd6_4400-RA-p1,529,1.4741549999999999,1.0,-,-0.000390689249910088,0.16854314980907054,-1.4741549999999999,Proline-tRNA synthetase class II
cgd8_3590-RA-p1,530,1.4673100000000001,1.0,-,-0.000390689249910088,0.1665218773514948,-1.4673100000000001,Uncharacterized Secreted Protein (WYLE gene family)
cgd2_1350-RA-p1,531,1.4635129999999998,1.0,-,-0.000390689249910088,0.16539658451028866,-1.4635129999999998,26S proteasome subunit P45/AAA+ ATPase core domain containing protein
cgd5_1370-RA-p1,532,1.4583190000000001,1.0,+,-0.000390689249910088,0.16385253412335649,1.4583190000000001,Uncharacterized protein
cgd1_2970-RA-p1,533,1.455803,1.0,+,-0.000390689249910088,0.1631026100035188,1.455803,DNAJ like chaperone
cgd8_1720-RA-p1,534,1.452502,1.0,-,-0.000390689249910088,0.1621167390578009,-1.452502,Aldehyde/Alcohol dehydrogenase
cgd6_60-RA-p1,535,1.452386,1.0,-,-0.000390689249910088,0.16208205396155792,-1.452386,Uncharacterized protein
cgd3_500-RA-p1,536,1.451139,1.0,+,-0.000390689249910088,0.16170901412051586,1.451139,GDP-fucose transporter
cgd6_5260-RA-p1,537,1.4465370000000002,1.0,-,-0.000390689249910088,0.16032954665342514,-1.4465370000000002,ABC transporter ATpase with 2 AAA domains
cgd3_510-RA-p1,538,1.443527,1.0,+,-0.000390689249910088,0.1594249114182277,1.443527,GDP-fucose transporter
cgd5_4210-RA-p1,539,1.435216,1.0,-,-0.000390689249910088,0.15691726730604927,-1.435216,Proteasome subunit beta type
cgd2_4320-RA-p1,540,1.430752,1.0,-,-0.000390689249910088,0.15556436166647014,-1.430752,Thioredoxin/glutathione reductase selenoprotein
cgd2_1070-RA-p1,541,1.428046,1.0,+,-0.000390689249910088,0.15474219709310183,1.428046,40S ribosomal protein S25
cgd3_1690-RA-p1,542,1.42793,1.0,+,-0.000390689249910088,0.1547069179731593,1.42793,Uncharacterized protein
cgd4_840-RA-p1,543,1.427813,1.0,+,-0.000390689249910088,0.15467133181963563,1.427813,60S ribosomal protein L24
cgd6_330-RA-p1,544,1.41687,1.0,+,-0.000390689249910088,0.15133000488921391,1.41687,PH domain containing protein
cgd4_870-RA-p1,545,1.403965,1.0,+,-0.000390689249910088,0.14735628122944722,1.403965,Uncharacterized protein
cgd8_3100-RA-p1,546,1.401007,1.0,-,-0.000390689249910088,0.14644030520281856,-1.401007,Valyl-tRNA synthetase
cgd7_3280-RA-p1,547,1.399031,1.0,-,-0.000390689249910088,0.14582733777973225,-1.399031,ER membrane protein complex subunit 8/9
cgd8_4060-RA-p1,548,1.397149,1.0,-,-0.000390689249910088,0.14524272424386284,-1.397149,26S proteasome regulatory subunit C-terminal/Proteasome component domain containing protein
cgd3_1710-RA-p1,549,1.389523,1.0,+,-0.000390689249910088,0.14286573980746342,1.389523,Uncharacterized protein
cgd4_2110-RA-p1,550,1.381084,1.0,+,-0.000390689249910088,0.1402200939494101,1.381084,Papain family cysteine protease
cgd4_3850-RA-p1,551,1.3797700000000002,1.0,-,-0.000390689249910088,0.13980669795504794,-1.3797700000000002,T-complex protein 1 subunit gamma
cgd4_1470-RA-p1,552,1.369143,1.0,+,-0.000390689249910088,0.1364488103455097,1.369143,V-type proton ATPase subunit a
cgd8_2150-RA-p1,553,1.3619370000000002,1.0,-,-0.000390689249910088,0.13415701860087248,-1.3619370000000002,Proliferating cell nuclear antigen
cgd2_3260-RA-p1,554,1.36156,1.0,-,-0.000390689249910088,0.13403678419582388,-1.36156,Phosphoglucomutase
cgd2_3200-RA-p1,555,1.359936,1.0,-,-0.000390689249910088,0.13351847050193905,-1.359936,Glucose-6-phosphate isomerase
cgd2_480-RA-p1,556,1.359775,1.0,+,-0.000390689249910088,0.13346705223605115,1.359775,Uncharacterized protein
cgd6_4190-RA-p1,557,1.3586340000000001,1.0,+,-0.000390689249910088,0.13310247866897468,1.3586340000000001,"60S ribosomal protein L10/L16, alpha/beta hammerhead"
cgd6_4760-RA-p1,558,1.358015,1.0,-,-0.000390689249910088,0.13290456698516828,-1.358015,Tubulin beta chain
cgd5_1710-RA-p1,559,1.356744,1.0,-,-0.000390689249910088,0.1324979096525433,-1.356744,CTP synthase
cgd3_4260-RA-p1,560,1.3548959999999999,1.0,+,-0.000390689249910088,0.13190596062773932,1.3548959999999999,insulinase like peptidase
cgd2_1960-RA-p1,561,1.353046,1.0,-,-0.000390689249910088,0.13131256171704037,-1.353046,Mitogen-activated protein kinase
cgd3_830-RA-p1,562,1.341474,1.0,+,-0.000390689249910088,0.12758225973926285,1.341474,60S ribosomal protein L35
cgd6_2450-RA-p1,563,1.339603,1.0,-,-0.000390689249910088,0.1269761114581449,-1.339603,Glycogen/starch/alpha-glucan phosphorylase
cgd2_610-RA-p1,564,1.338583,1.0,+,-0.000390689249910088,0.1266453051639148,1.338583,Uncharacterized protein
cgd3_3850-RA-p1,565,1.33796,1.0,-,-0.000390689249910088,0.12644312984514575,-1.33796,PUA/Pseudouridine synthase II N-terminal/Dyskerin-like/tRNA pseudouridylate synthase B C-terminal domain containing protein
cgd2_3120-RA-p1,566,1.330648,1.0,-,-0.000390689249910088,0.1240631855455777,-1.330648,Uncharacterized protein
cgd8_3430-RA-p1,567,1.3276059999999998,1.0,-,-0.000390689249910088,0.12306920649718933,-1.3276059999999998,"Peptidase M1, alanine aminopeptidase/leukotriene A4 hydrolase"
cgd7_3800-RA-p1,568,1.32714,1.0,-,-0.000390689249910088,0.12291673900640454,-1.32714,Uncharacterized Secreted Protein (CpLSP gene family)
cgd1_3160-RA-p1,569,1.324619,1.0,+,-0.000390689249910088,0.12209098016578139,1.324619,mRNA 3 end processing protein RNA14 with HAT repeats
cgd8_790-RA-p1,570,1.32439,1.0,-,-0.000390689249910088,0.12201589288853651,-1.32439,Glutamyl-tRNA synthetase
cgd4_3860-RA-p1,571,1.321583,1.0,-,-0.000390689249910088,0.12109444352527998,-1.321583,TCP-1/cpn60 chaperonin
cgd3_3140-RA-p1,572,1.320816,1.0,+,-0.000390689249910088,0.12084232120993323,1.320816,Uncharacterized protein
cgd7_4933-RA-p1,573,1.319935,1.0,-,-0.000390689249910088,0.12055254496616641,-1.319935,ALDH/Gamma-glutamyl phosphate reductase
cgd2_3300-RA-p1,574,1.315647,1.0,-,-0.000390689249910088,0.11913937976656887,-1.315647,RecQ mediated genome instability protein N-terminal domain containing protein
cgd4_2370-RA-p1,575,1.3155430000000001,1.0,-,-0.000390689249910088,0.11910504805647464,-1.3155430000000001,Lysine--tRNA ligase
cgd2_3220-RA-p1,576,1.313748,1.0,+,-0.000390689249910088,0.11851206788339665,1.313748,FDF/Scd6-like Sm domain containing protein
cgd1_650-RA-p1,577,1.3087030000000002,1.0,+,-0.000390689249910088,0.11684109796699466,1.3087030000000002,Uncharacterized Secreted Protein (CpLSP gene family)
cgd2_1120-RA-p1,578,1.302915,1.0,-,-0.000390689249910088,0.11491608398958156,-1.302915,molybdopterin synthase sulphurylase/Rhodanese-like domain containing protein
cgd8_4240-RA-p1,579,1.3028170000000001,1.0,-,-0.000390689249910088,0.11488341688548448,-1.3028170000000001,Cleavage/polyadenylation specificity factor subunit A
cgd8_20230-RA-p1,580,1.295664,1.0,+,-0.000390689249910088,0.11249239207074195,1.295664,Folate-biopterin transporter
cgd5_3220-RA-p1,581,1.29176,1.0,-,-0.000390689249910088,0.1111818322676384,-1.29176,Proteasome subunit beta7 NTN hydrolase fold containing protein
cgd8_690-RA-p1,582,1.2911190000000001,1.0,-,-0.000390689249910088,0.11096627221343912,-1.2911190000000001,Uncharacterized protein
cgd2_3960-RA-p1,583,1.290565,1.0,-,-0.000390689249910088,0.11077988290578758,-1.290565,V-ATPase subunit H
cgd1_3010-RA-p1,584,1.283382,1.0,+,-0.000390689249910088,0.10835594382575403,1.283382,ER lumen protein retaining receptor 1 KDEL recpetor 1
cgd2_2130-RA-p1,585,1.282845,1.0,-,-0.000390689249910088,0.10817418582836245,-1.282845,ATP-dependent 6-phosphofructokinase
cgd1_3500-RA-p1,586,1.282838,1.0,+,-0.000390689249910088,0.10817181604115697,1.282838,Thrombospondin related adhesive protein
cgd7_4400-RA-p1,587,1.273093,1.0,-,-0.000390689249910088,0.10486013021418164,-1.273093,Coronin
cgd6_5070-RA-p1,588,1.266141,1.0,+,-0.000390689249910088,0.10248207227862423,1.266141,Ribophorin I
cgd8_1210-RA-p1,589,1.263522,1.0,+,-0.000390689249910088,0.10158280810430854,1.263522,Adenine nucleotide translocator 1/Mitochondrial carrier protein
cgd4_210-RA-p1,590,1.262362,1.0,-,-0.000390689249910088,0.10118391279919978,-1.262362,Ubiquitin-conjugating enzyme E2
cgd4_3880-RA-p1,591,1.2598989999999999,1.0,-,-0.000390689249910088,0.10033573122804132,-1.2598989999999999,Emap RNA binding domain protein
cgd7_4840-RA-p1,592,1.255599,1.0,-,-0.000390689249910088,0.09885096114185088,-1.255599,Phosducin related thioredoxin fold protein
cgd8_1900-RA-p1,593,1.248773,1.0,-,-0.000390689249910088,0.09648350017785948,-1.248773,Uncharacterized transmembrane Protein
cgd6_3280-RA-p1,594,1.244913,1.0,+,-0.000390689249910088,0.09513900208224696,1.244913,"Glycogen branching enzyme (1,4-alpha-glucan branching enzyme)"
cgd5_1580-RA-p1,595,1.243312,1.0,+,-0.000390689249910088,0.09458012532352945,1.243312,Ribosomal protein L3
cgd7_3210-RA-p1,596,1.24187,1.0,+,-0.000390689249910088,0.0940761359069103,1.24187,Uncharacterized protein
cgd5_2030-RA-p1,597,1.235408,1.0,-,-0.000390689249910088,0.09181040932529971,-1.235408,Galactose-binding domain-like containing protein
cgd4_2020-RA-p1,598,1.235328,1.0,-,-0.000390689249910088,0.09178228526950061,-1.235328,Vacuolar import/degradation Vid27-related protein
cgd3_550-RA-p1,599,1.234816,1.0,+,-0.000390689249910088,0.0916022481721339,1.234816,Major Facilitator Superfamily
cgd2_4260-RA-p1,600,1.234359,1.0,+,-0.000390689249910088,0.0914414879340009,1.234359,40S ribosomal protein S6
cgd7_1680-RA-p1,601,1.234276,1.0,-,-0.000390689249910088,0.09141228439276328,-1.234276,Rab7 GTPase
cgd8_5220-RA-p1,602,1.2337360000000002,1.0,+,-0.000390689249910088,0.09122223748539812,1.2337360000000002,"OST3 / OST6 family, transporter family"
cgd8_3060-RA-p1,603,1.2308620000000001,1.0,+,-0.000390689249910088,0.0902093640620252,1.2308620000000001,Adaptin AP complex subunit alpha
cgd4_4460-RA-p1,604,1.223543,1.0,-,-0.000390689249910088,0.08761923673199952,-1.223543,Bifunctional dihydrofolate reductase/thymidylate synthase
cgd8_430-RA-p1,605,1.2140540000000002,1.0,+,-0.000390689249910088,0.08423800418607211,1.2140540000000002,60S ribosomal protein L7A
cgd1_660-RA-p1,606,1.209162,1.0,+,-0.000390689249910088,0.08248449026758053,1.209162,Signal peptide region containing protein
cgd4_1170-RA-p1,607,1.2072889999999998,1.0,-,-0.000390689249910088,0.0818112436530167,-1.2072889999999998,26S proteasome subunit P45
cgd3_2250-RA-p1,608,1.207206,1.0,+,-0.000390689249910088,0.08178138528345115,1.207206,60S ribosomal protein L37A
cgd8_3450-RA-p1,609,1.20622,1.0,+,-0.000390689249910088,0.08142652511124683,1.20622,60S ribosomal protein L17/L22
cgd7_4880-RA-p1,610,1.2035069999999999,1.0,+,-0.000390689249910088,0.08044862062063106,1.2035069999999999,Uncharacterized Protein
cgd7_4590-RA-p1,611,1.201502,1.0,-,-0.000390689249910088,0.07972449805980314,-1.201502,Alpha/beta knot methyltransferases
cgd3_2360-RA-p1,612,1.201487,1.0,-,-0.000390689249910088,0.07971907613133933,-1.201487,Peptidase S59 nucleoporin
cgd2_2950-RA-p1,613,1.200508,1.0,-,-0.000390689249910088,0.0793650584740781,-1.200508,RING/Armadillo-type fold domain containing protein
cgd3_490-RA-p1,614,1.191217,1.0,+,-0.000390689249910088,0.07599088265673744,1.191217,GDP-fucose transporter
cgd4_2280-RA-p1,615,1.1906450000000002,1.0,-,-0.000390689249910088,0.0757822925298333,-1.1906450000000002,Uncharacterized protein
cgd8_1040-RA-p1,616,1.173627,1.0,-,-0.000390689249910088,0.06953009215776294,-1.173627,Ras
cgd4_3080-RA-p1,617,1.171948,1.0,+,-0.000390689249910088,0.06890834221614284,1.171948,Ribosomal protein S27a with Zinc-binding domain/ubiquitin/Zinc-binding domain
cgd7_1080-RA-p1,618,1.1714229999999999,1.0,-,-0.000390689249910088,0.0687137468176217,-1.1714229999999999,elf3f/JAB1/Mov34/MPN/PAD-1 ubiquitin protease
cgd7_4080-RA-p1,619,1.168173,1.0,+,-0.000390689249910088,0.06750716416482799,1.168173,Thioredoxin
cgd6_420-RA-p1,620,1.162113,1.0,+,-0.000390689249910088,0.06524835945742677,1.162113,Uncharacterized protein
cgd6_5320-RA-p1,621,1.160944,1.0,+,-0.000390689249910088,0.06481127135136786,1.160944,AP2/ERF domain containing protein
cgd7_470-RA-p1,622,1.16025,1.0,-,-0.000390689249910088,0.06455157709106758,-1.16025,type 3 Malate dehydrogenase
cgd5_750-RA-p1,623,1.157889,1.0,-,-0.000390689249910088,0.06366692813229556,-1.157889,Malic oxidoreductase
